Product Name,SalesAmountWithShipping,MarketShare,RelativeMarketShare,CAGR,Category
Bell Sonecor JB700 Caller ID,2406.75,0.025537686397535734,0.012273813518610502,0.39642064947149214,Dog
Berol Giant Pencil Sharpener,919.44,0.009756048771725463,0.004688910398483947,-0.11556881166067645,Dog
Bevis 36 x 72 Conference Tables,40191.32,0.4264644545810765,0.2049655206177628,-0.1861422863901564,Dog
Bevis Boat-Shaped Conference Table,20097.43,0.21325100851207088,0.10249178685917867,0.3791972099617691,Dog
Bevis Rectangular Conference Tables,22831.26,0.2422592948750812,0.11643362527678869,0.6114939318661081,Dog
"Bevis Round Bullnose 29"" High Table Top",21962.92,0.2330454610300885,0.11200531189536136,-0.18684853790664824,Dog
Bevis Round Conference Room Tables and Bases,1367.43,0.014509607774210986,0.006973545577959306,0.0,Dog
Bevis Round Conference Table Top & Single Column Base,18481.07,0.19610003945191887,0.09424876152670074,0.13054682180810517,Dog
"Bevis Round Conference Table Top, X-Base",33756.88,0.3581895149887799,0.17215151141170143,0.4561494894207734,Dog
Bevis Steel Folding Chairs,18941.59,0.20098655252547998,0.09659729652268724,0.6821362701367095,Dog
Binder Clips by OIC,237.02,0.00251498594783169,0.0012087417804844962,-0.28428788534534477,Dog
Binder Posts,880.94,0.009347530676241875,0.004492570180153625,0.7003592449449314,Dog
Binding Machine Supplies,2073.25,0.021998964713281794,0.010573048250736147,0.2644440075715786,Dog
"Binney & Smith Crayola® Metallic Colored Pencils, 8-Color Set",126.17,0.0013387721586276447,0.0006434349440710864,-0.2733385814246272,Dog
"Binney & Smith inkTank™ Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",151.68,0.001609455187609108,0.0007735294627621653,-0.005955232396447796,Dog
"Binney & Smith inkTank™ Erasable Pocket Highlighter, Chisel Tip, Yellow",150.76,0.0015996931967559933,0.00076883769650596,0.13869550041374734,Dog
Bionaire 99.97% HEPA Air Cleaner,847.95,0.008997478417280743,0.004324329561901226,0.14908631456759847,Dog
Bionaire Personal Warm Mist Humidifier/Vaporizer,4219.11,0.04476838394378601,0.02151638905349735,-0.1617625584387764,Dog
"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",282.05,0.002992792956653144,0.0014383833397420141,2.0437275985663086,Dog
"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7""",1767.45,0.018754163840583583,0.009013545945141014,0.9534543290926969,Dog
Blackstonian Pencils,14.21,0.00015078031524212436,7.246738967464641e-05,0.0,Dog
"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",4156.6,0.04410509910875539,0.02119760393537194,2.77969997658797,Dog
Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,4865.74,0.05162968410177439,0.02481403776463856,0.06654618861935857,Dog
Boston 16701 Slimline Battery Pencil Sharpener,1589.37,0.016864581958928582,0.008105383189809483,-0.1505269678964506,Dog
Boston 16765 Mini Stand Up Battery Pencil Sharpener,757.19,0.008034436797901768,0.0038614766212347294,0.4599080866609311,Dog
Boston 16801 Nautilus™ Battery Pencil Sharpener,2834.09,0.030072131148807333,0.014453138944617779,0.34111036554499763,Dog
Boston 1730 StandUp Electric Pencil Sharpener,6884.13,0.07304653705614113,0.035107313953618824,0.7240259397049604,Dog
Boston 1799 Powerhouse™ Electric Pencil Sharpener,2068.74,0.02195110973638229,0.010550048396588881,0.38917115157690585,Dog
Boston 19500 Mighty Mite Electric Pencil Sharpener,942.71,0.010002963475151515,0.004807581486290353,-0.20017198753289145,Dog
"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",3554.71,0.03771852881029781,0.018128117857168356,-0.9645832362399217,Dog
Boston KS Multi-Size Manual Pencil Sharpener,4724.89,0.05013514452388184,0.024095738550305425,-0.026405823241292925,Dog
"Boston Model 1800 Electric Pencil Sharpener, Gray",2801.8900000000003,0.029730461468948338,0.014288927125650603,-0.26526890029068007,Dog
"Boston School Pro Electric Pencil Sharpener, 1670",1726.8600000000001,0.018323469048488028,0.008806547257815616,0.19356991673829116,Dog
BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,71015.11,0.753531363318377,0.36215901823771135,0.32552148102246203,Dog
"Bravo II™ Megaboss® 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",336.0,0.0035652488333113145,0.0017135146327009985,-0.1926665560056423,Dog
Bretford CR4500 Series Slim Rectangular Table,87650.96,0.9300520323768355,0.4469976265782439,0.3856431436837431,Dog
Bretford CR8500 Series Meeting Room Furniture,112218.05,1.1907299757112224,0.572283543833846,0.11991830101069034,Cash Cow
Bretford Rectangular Conference Table Tops,40606.84,0.4308734789716048,0.20708456704686967,0.5429981891018885,Dog
Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,17489.55,0.18557915991857113,0.08919226144153497,-0.004517091259192085,Dog
"Brites Rubber Bands, 1 1/2 oz. Box",92.6,0.0009825656010852015,0.0004722364731789061,-0.08265018280666725,Dog
Brother DCP1000 Digital 3 in 1 Multifunction Machine,40556.85,0.43034304209905355,0.20682963074779614,1.690325305654274,Dog
Brown Kraft Recycled Envelopes,2255.58,0.02393364274833433,0.011502884926272971,0.3557467824303102,Dog
Bush Advantage Collection® Racetrack Conference Table,21761.5,0.23090822168483383,0.11097812107000828,-0.2692391183928772,Dog
Bush Advantage Collection® Round Conference Table,30527.8,0.3239262003975034,0.15568402382193317,-0.09002590646954767,Dog
"Bush Cubix Collection Bookcases, Fully Assembled",17117.78,0.18163436063654687,0.08729632889689434,-0.5162469101994014,Dog
"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",5483.66,0.05818634647998787,0.027965272770110593,0.47144446729329403,Dog
Bush Mission Pointe Library,34382.0,0.3648225755562786,0.17533946458787422,1.788760213508283,Dog
"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",7844.360000000001,0.08323540279188674,0.040004242988614304,1.4392320235716638,Dog
"Bush Westfield Collection Bookcases, Fully Assembled",22528.48,0.23904653879844429,0.11488952420390415,0.5645592270446771,Dog
"Bush® Cubix Conference Tables, Fully Assembled",9286.76,0.09854050671203032,0.04736011651899503,0.0,Dog
"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro® Back, 8-1/2x11, 25/Bx",920.33,0.009765492436789888,0.004693449172362233,-0.20192234235189366,Dog
"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",928.13,0.0098482571418489,0.004733227190621363,-0.152232381222988,Dog
CF 688,17872.760000000002,0.18964534743468195,0.09114653507962232,0.6395372886967576,Dog
CF 888,16875.09,0.17905921111465306,0.08605867155698302,-0.06968333524128567,Dog
Canon BP1200DH 12-Digit Bubble Jet Printing Calculator,8268.62,0.08773716609551965,0.042167861197155154,0.3468548142621508,Dog
Canon F603 Scientific Calculator,178.56,0.0018946750942740128,0.000910610633378245,-0.5659833257378186,Dog
Canon Image Class D660 Copier,29497.47,0.312993513402189,0.1504296025971986,-0.5163669452099733,Dog
Canon Imageclass D680 Copier / Fax,23173.14,0.24588693556297547,0.11817712641556197,-0.14211126991032474,Dog
Canon MP100DHII Printing Calculator,15169.87,0.1609653610684057,0.07736248280110684,0.8515440313685825,Dog
Canon MP25DIII Desktop Whisper-Quiet Printing Calculator,2753.81,0.029220291338276874,0.014043731341304573,-0.10235141764203348,Dog
Canon MP41DH Printing Calculator,30447.82,0.32307754384485987,0.15527614614239918,0.19596197903467472,Dog
Canon P1-DHIII Palm Printing Calculator,5762.9400000000005,0.061149747355485444,0.029389529813624686,0.548491448715241,Dog
Canon PC-428 Personal Copier,26668.07,0.2829711471850133,0.1360003814609956,0.07978106259275575,Dog
Canon PC1060 Personal Laser Copier,71017.36,0.7535552377525286,0.36217049266605533,0.2842487207237818,Dog
Canon PC1080F Personal Copier,106394.15,1.1289333903531218,0.5425831335082885,0.2786600978345437,Cash Cow
Canon PC940 Copier,81757.63,0.8675187350351136,0.4169431408927207,0.8450069490987244,Dog
Canon S750 Color Inkjet Printer,6690.18,0.07098856083226991,0.03411821823036776,1.2616552736111273,Dog
Canon imageCLASS 2200 Advanced Copier,105195.62,1.1162159567692274,0.5364709350180173,0.5157784296476127,Cash Cow
Cardinal Holdit Business Card Pockets,1025.58,0.010882285412105409,0.005230197431563958,0.2822322949404781,Dog
Cardinal Poly Pocket Divider Pockets for Ring Binders,474.18,0.005031457416010593,0.0024181975253992844,0.2000125689985659,Dog
"Cardinal Slant-D® Ring Binder, Heavy Gauge Vinyl",1125.12,0.011938490378973887,0.0057378261415016295,2.3006635461617777,Dog
"Career Cubicle Clock, 8 1/4"", Black",1210.24,0.012841686750079422,0.006171916515119217,-0.3307965846825819,Dog
"Carina 42""Hx23 3/4""W Media Storage Unit",3414.2,0.03622759692467705,0.017411552556451635,-0.14436112325304917,Dog
Carina Double Wide Media Storage Towers in Natural & Black,16038.160000000002,0.17017866437041726,0.08179054119523765,0.23421752829067466,Dog
"Carina Mini System Audio Rack, Model AR050B",2026.66,0.02150460476344854,0.010335451087826804,0.0,Dog
Catalog Binders with Expanding Posts,9349.98,0.09921132525739322,0.0476825224567312,-0.22612905947723372,Dog
"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",40079.64,0.4252794337783854,0.20439598099222694,0.6564151666036839,Dog
"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",99858.18,1.0595811301833074,0.5092513470978876,1.5407892530580778,Cash Cow
Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,42791.06,0.4540499307772454,0.21822353410353093,0.02686738405430833,Dog
"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",21959.6,0.23301023297614026,0.11198838073887156,0.7401825245187221,Dog
Chromcraft Rectangular Conference Tables,16469.4,0.17475449147421837,0.0839897556303745,-0.1576462138047937,Dog
Col-Erase® Pencils with Erasers,318.5,0.003379558789909683,0.001624269078914488,0.0,Dog
Colored Envelopes,446.85,0.00474146262251536,0.0022788214691144082,0.36946259124754777,Dog
Colored Push Pins,132.94,0.0014106076782750183,0.0006779602240216392,-0.6126080811481907,Dog
Coloredge Poster Frame,1521.22,0.01614145187562452,0.0077578355046351586,-0.1542495958409873,Dog
Colorific® Watercolor Pencils,21.37,0.0002267540701424488,0.00010898157053815579,0.0,Dog
"Companion Letter/Legal File, Black",3362.52,0.03567922769936298,0.017147997686755245,-0.19904249662973983,Dog
Computer Printout Index Tabs,42.24,0.00044820271047342237,0.00021541326811098268,0.0,Dog
Computer Printout Paper with Letter-Trim Perforations,4278.12,0.04539453077013631,0.021817325060865464,0.851462121774001,Dog
"Computer Room Manger, 14""",1150.98,0.012212887208823384,0.005869705571268439,0.18497636539666273,Dog
"Conquest™ 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",4732.74,0.050218439771922,0.024135771555861087,0.16421522675799527,Dog
Contemporary Wood/Metal Frame,144.76,0.0015360280390182912,0.0007382392209220136,0.0,Dog
Crate-A-Files™,647.7,0.006872653777784936,0.0033031054392870145,0.012063772465932487,Dog
"Crayola Anti Dust Chalk, 12/Pack",268.9,0.0028532601526113466,0.0013713216807538647,0.9786984015135993,Dog
Crayola Colored Pencils,61.0,0.0006472624369999708,0.0003110845017701218,0.0,Dog
"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",45.36,0.00048130859249702747,0.0002313244754146348,0.0,Dog
DAX Clear Channel Poster Frame,896.3,0.00951051348005039,0.0045709022776485265,-0.13212637250114023,Dog
"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",1618.51,0.017173782408341356,0.00825398978622885,-0.1328394863372504,Dog
"DAX Copper Panel Document Frame, 5 x 7 Size",2338.2599999999998,0.024810948621959865,0.011924531919819754,0.9741344000950398,Dog
DAX Cubicle Frames - 8x10,364.11,0.0038635200973124485,0.0018568684908117875,0.6194625410029231,Dog
"DAX Cubicle Frames, 8-1/2 x 11",140.56,0.0014914624286018999,0.0007168202880132511,0.0,Dog
"DAX Metal Frame, Desktop, Stepped-Edge",1441.51,0.015295660255079144,0.0073513347565024294,-0.5637886943616802,Dog
DAX Natural Wood-Tone Poster Frame,3722.2999999999997,0.03949680277450805,0.018982784277687282,-0.5638477105791853,Dog
DAX Solid Wood Frames,1198.66,0.012718812995645657,0.0061128614572422005,-0.09418803443828394,Dog
"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",740.88,0.007861373677451449,0.003778299765105702,-0.1372161295167441,Dog
"DAX Value U-Channel Document Frames, Easel Back",311.1,0.0033010384286998513,0.0015865309590276213,2.0298471614900855,Dog
DAX Wood Document Frame,50.18,0.0005324529358796481,0.0002559052508004051,0.0,Dog
DAX Wood Document Frame.,1386.6399999999999,0.01471344238756786,0.00707151169728724,0.2181860057706757,Dog
DIXON Oriole® Pencils,125.16,0.0013280551904084647,0.000638284200681122,-0.3890688966318353,Dog
DIXON Ticonderoga® Erasable Checking Pencils,301.71000000000004,0.003201402456840348,0.0015386443447387452,0.31496969231949645,Dog
DMI Arturo Collection Mission-style Design Wood Chair,812.1,0.008617079099797972,0.004141503670287146,0.0,Dog
DMI Eclipse Executive Suite Bookcases,10603.46,0.11251182557756902,0.05407495198589205,0.9883211678832116,Dog
DPC 650 Piper,4417.62,0.04687474568753788,0.02252873961819222,0.49955330712538837,Dog
"DS/HD IBM Formatted Diskettes, 10/Pack - Staples",205.20000000000002,0.0021773483946294103,0.0010464678649709672,-0.6989297841801664,Dog
"DS/HD IBM Formatted Diskettes, 200/Pack - Staples",6358.63,0.06747053032428073,0.03242739746705819,0.5512004641362975,Dog
"DXL™ Angle-View Binders with Locking Rings, Black",123.65,0.0013120327923778097,0.0006305835843258288,-0.6072313584140572,Dog
"Dana Fluorescent Magnifying Lamp, White, 36""",2453.75,0.0260363967998144,0.012513501577351415,0.2780516227662593,Dog
Dana Halogen Swing-Arm Architect Lamp,4923.54,0.05224299178798092,0.02510880307943058,-0.026553415294342297,Dog
Dana Swing-Arm Lamps,487.68,0.005174704020920422,0.0024870440954631637,-0.5329921659323382,Dog
Decoflex Hanging Personal Folder File,648.45,0.006880611922502149,0.003306930248735008,1.565636377917579,Dog
"Decoflex Hanging Personal Folder File, Blue",1565.76,0.016614059563230726,0.007984978188386654,-0.5484604303809657,Dog
Deflect-O® Glasstique™ Clear Desk Accessories,664.86,0.007054736128914763,0.003390617079457101,-0.2636593573755974,Dog
Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,11126.25,0.11805907687985123,0.05674104816098061,0.02791904671606682,Dog
"Deflect-o EconoMat Nonstudded, No Bevel Mat",4069.3,0.04317877106367182,0.02075239611562552,-0.663226956821293,Dog
"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",3862.08,0.040979988732604056,0.019695626763874624,0.8268879807984906,Dog
Deflect-o Glass Clear Studded Chair Mats,1795.24,0.01904903962950537,0.00915526788455399,-0.16557527638647385,Dog
"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",10093.26,0.10709816499793977,0.051473061612070485,0.4962830176245068,Dog
"Deflect-o SuperTray™ Unbreakable Stackable Tray, Letter, Black",3044.76,0.032307520945574285,0.015527502419829444,0.09694101968502289,Dog
Deluxe Rollaway Locking File with Drawer,12555.99,0.13322984731716825,0.0640323589078792,-0.004455161291541998,Dog
Desktop 3-Pocket Hot File®,2710.87,0.028764661026067388,0.013824748251042131,-0.9044688176909896,Dog
"Dixon My First Ticonderoga Pencil, #2",862.48,0.00915165420760221,0.004398428870273682,1.0572678814755538,Dog
"Dixon Prang® Watercolor Pencils, 10-Color Set with Brush",952.26,0.01010429718455069,0.004856284059928133,-0.29824465883150797,Dog
Dixon Ticonderoga Core-Lock Colored Pencils,539.63,0.005725938178332692,0.0027519758965608328,2.8608553717110605,Dog
"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",6498.599999999999,0.06895573234570508,0.033141208904972345,-0.4861237682233316,Dog
"Dixon Ticonderoga® Erasable Colored Pencil Set, 12-Color",700.36,0.0074314216455295,0.0035716580599954506,-0.8468023447276559,Dog
Document Clip Frames,1227.24,0.013022071363669575,0.006258612195940397,0.569700952706472,Dog
"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",1869.3600000000001,0.01983551654475845,0.009533261052934342,16.920647773279352,Dog
"Dual Level, Single-Width Filing Carts",20545.69,0.21800743244665458,0.10477779897005529,-0.2716854906558226,Dog
Durable Pressboard Binders,457.03999999999996,0.004849587282073224,0.002330787880147811,-0.30276831130847237,Dog
ELITE Series,5158.12,0.05473208723833261,0.02630510147984427,-0.6337825924243023,Dog
"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",8389.9,0.08902405115059106,0.04278635838362532,0.1773075413370322,Dog
EcoTones® Memo Sheets,832.9,0.008837784979955339,0.004247578385644827,-0.04291332688642524,Dog
Economy Binders,143.55,0.0015231888988745217,0.0007320685283459178,-0.12384865385916433,Dog
Economy Rollaway Files,43257.130000000005,0.45899533412171395,0.2206003726894326,-0.40539949913671347,Dog
Eldon Advantage® Chair Mats for Low to Medium Pile Carpets,405.69,0.004304719640434724,0.002068915926608536,0.0,Dog
Eldon Advantage® Foldable Chair Mats for Low Pile Carpets,2808.6000000000004,0.02980166033701833,0.014323146420845314,0.0,Dog
Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,7957.47,0.08443559712383866,0.040581075250831,-0.0512839959762853,Dog
"Eldon Base for stackable storage shelf, platinum",1039.56,0.011030625229634257,0.005301491879674554,1.4181230725052254,Dog
Eldon Cleatmat Plus™ Chair Mats for High Pile Carpets,5727.88,0.0607777306171048,0.02921073272129582,0.41170009013405995,Dog
Eldon Cleatmat® Chair Mats for Medium Pile Carpets,2807.4,0.029788927305470787,0.014317026725728522,0.8195472469865712,Dog
Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,13832.9,0.14677896007830976,0.07054427548419537,-0.36791965768474644,Dog
"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",1217.8000000000002,0.012921904848828929,0.006210470594354991,-0.7177628900208364,Dog
Eldon Econocleat® Chair Mats for Low Pile Carpets,2064.08,0.021901663130539338,0.010526283580552015,3.9728614629714123,Dog
Eldon Executive Woodline II Cherry Finish Desk Accessories,4957.88,0.052607368707433044,0.025283928354689372,-0.05219059372470958,Dog
Eldon Expressions Mahogany Wood Desk Collection,2278.46,0.024176419216507435,0.011619567113166421,1.6887522796090733,Dog
"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",441.82,0.00468808999861192,0.0022531697470832,0.0412176355132603,Dog
"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",2025.16,0.021488688474014115,0.010327801468930819,-0.1733297671601789,Dog
"Eldon Expressions™ Desk Accessory, Wood Pencil Holder, Oak",2191.42,0.023252849994925835,0.01117568522736197,0.3306027776593716,Dog
"Eldon Expressions™ Desk Accessory, Wood Photo Frame, Mahogany",260.28,0.0027617945426615144,0.0013273618708315948,-0.1363310897894887,Dog
Eldon Image Series Black Desk Accessories,202.74,0.0021512456799569523,0.001033922489981549,-0.20034298665357697,Dog
"Eldon Imàge® Series Desk Accessories, Clear",145.42,0.0015430312063694383,0.0007416050532362475,0.0,Dog
Eldon Jumbo ProFile™ Portable File Boxes Graphite/Black,2237.73,0.023744238904064664,0.01141185446141073,-0.1636422935739934,Dog
Eldon Pizzaz™ Desk Accessories,225.89,0.0023968870802282523,0.0011519816082762755,-0.20537166171677157,Dog
Eldon Portable Mobile Manager,1865.58,0.019795407495383697,0.009513984013316455,-0.23954651062837196,Dog
Eldon Radial Chair Mat for Low to Medium Pile Carpets,7968.06,0.0845479661272457,0.040635081560236666,2.192888623809712,Dog
"Eldon Regeneration Recycled Desk Accessories, Smoke",202.62,0.002149972376802198,0.00103331052046987,0.09956861813718954,Dog
Eldon Shelf Savers™ Cubes and Bins,549.45,0.0058301368198300655,0.002802055401599892,-0.16947883850730117,Dog
Eldon Simplefile® Box Office®,3987.6699999999996,0.04231260659265038,0.020336103855305925,-0.5227024115751342,Dog
"Eldon Spacemaker® Box, Quick-Snap Lid, Clear",140.18,0.0014874303019451788,0.0007148823845596012,0.21750620608435867,Dog
Eldon Wave Desk Accessories,304.68,0.00323291670992051,0.0015537905901527986,0.25973448045687153,Dog
Eldon® 200 Class™ Desk Accessories,800.36,0.008492507607824535,0.004081632653061224,0.0,Dog
"Eldon® 200 Class™ Desk Accessories, Burgundy",146.76,0.0015572497582641918,0.0007484387127833289,0.46872317116100093,Dog
"Eldon® 300 Class™ Desk Accessories, Black",1111.02,0.011788877258290288,0.005665919723879356,1.1108808870470965,Dog
"Eldon® 400 Class™ Desk Accessories, Black Carbon",585.1999999999999,0.006209475051350539,0.0029843713186209057,0.7922511690046761,Dog
Eldon® 500 Class™ Desk Accessories,809.6800000000001,0.008591400819510433,0.004129162285134954,-0.42806915959981706,Dog
"Eldon® Executive Woodline II Desk Accessories, Mahogany",60.13,0.000638030989128004,0.0003066477228104496,0.0,Dog
"Eldon® Expressions™ Wood Desk Accessories, Oak",913.39,0.00969185307100661,0.004658056935603467,0.6907571804580099,Dog
"Eldon® Expressions™ Wood and Plastic Desk Accessories, Oak",1277.8,0.013558556426205947,0.006516455350194453,0.5874010519681994,Dog
Eldon® Gobal File Keepers,3697.02,0.03922856024323987,0.018853862700560255,0.5118706560999984,Dog
"Eldon® Image Series Desk Accessories, Burgundy",871.9,0.009251608505250402,0.004446468476940478,-0.4803686229901323,Dog
Eldon® Wave Desk Accessories,505.44,0.00536315288782402,0.0025776155831916453,-0.10355392891819315,Dog
Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,649.6,0.006892814411068543,0.0033127949565552647,-0.3787756970496148,Dog
"Electrix Architect's Clamp-On Swing Arm Lamp, Black",2040.92,0.021655915621671813,0.010408173464797985,0.4048433740671511,Dog
Electrix Fluorescent Magnifier Lamps & Weighted Base,4058.04,0.0430592927843174,0.02069497297644631,0.2863058290355436,Dog
Electrix Halogen Magnifier Lamp,24379.82,0.25869084765279715,0.12433088783516802,-0.39362942159988523,Dog
"Electrix Incandescent Magnifying Lamp, Black",682.3,0.007239789520739017,0.0034795566484877717,0.0,Dog
"Elite 5"" Scissors",689.5,0.00731618771002426,0.0035162748191885076,-0.21413603663225178,Dog
Epson C62 Color Inkjet Printer,1816.65,0.019276218134032738,0.009264453444929373,0.0,Dog
Epson C82 Color Inkjet Printer,2575.79,0.027331346108199258,0.013135874570728885,-0.09623361236440597,Dog
Epson DFX-8500 Dot Matrix Printer,46110.42,0.48927119377528183,0.235151426755919,0.517456865802256,Dog
Epson DFX5000+ Dot Matrix Printer,19690.81,0.20893642077218683,0.10041812816885463,1.2147885987081612,Dog
Epson FX-2180 Wide Format Dot Matrix Printer,9566.38,0.10150751527979968,0.04878610747612553,0.0,Dog
Epson FX-980 Dot Matrix Printer,14865.29,0.15773350544444747,0.07580920218554711,0.0,Dog
Epson LQ-570e Dot Matrix Printer,34936.7,0.37070841938912913,0.17816829365561004,0.15735560987556152,Dog
Epson LQ-870 Dot Matrix Printer,21484.4,0.22796795248331433,0.10956498147262303,0.10570188303620376,Dog
Epson Stylus 1520 Color Inkjet Printer,25395.0,0.2694627801248239,0.12950804790905315,0.005472701642994959,Dog
Eureka Disposable Bags for Sanitaire® Vibra Groomer I® Upright Vac,1221.45,0.012960634486452696,0.0062290846670018905,-0.15572427886031337,Dog
"Eureka Hand Vacuum, Bagless",6941.28,0.07365294768359273,0.03539876443355591,0.8982823296528288,Dog
"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",604.26,0.006411718035763974,0.0030815724760592427,-0.5688272035128743,Dog
"Eureka Sanitaire ® Multi-Pro Heavy-Duty Upright, Disposable Bags",858.39,0.009108255791744343,0.004377570909417292,0.5369597920068534,Dog
Eureka The Boss® Cordless Rechargeable Stick Vac,2515.34,0.026689919643991915,0.012827594929220627,1.3880664485625958,Dog
"Eureka The Boss® Plus 12-Amp Hard Box Upright Vacuum, Red",751.48,0.007973848789454722,0.003832357071970674,0.0,Dog
Euro Pro Shark Stick Mini Vacuum,11613.4,0.12322815714517149,0.05922538939110053,0.003911247416125807,Dog
"Executive Impressions 12"" Wall Clock",7370.87,0.07821126686901599,0.037589564287907176,0.6888154656702392,Dog
"Executive Impressions 13"" Chairman Wall Clock",2948.85,0.03128983339913711,0.015038385787620057,-0.3408214442909211,Dog
"Executive Impressions 13"" Clairmont Wall Clock",1177.62,0.012495560509178778,0.006005562802861159,-0.6875761365882254,Dog
"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",737.5699999999999,0.007826251732099483,0.003761419606075225,0.39894375789871983,Dog
"Executive Impressions 14""",709.4499999999999,0.007527874359502119,0.0036180147505051295,1.9548137852409821,Dog
"Executive Impressions 14"" Contract Wall Clock",1607.37,0.01705557743214169,0.008197178616561322,-0.20207126340591874,Dog
"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",880.7,0.009344984069932366,0.004491346241130267,-0.5332642627638012,Dog
"Executive Impressions 14"" Two-Color Numerals Wall Clock",2459.1800000000003,0.026094013767567023,0.012541193197754888,-0.37104797103921605,Dog
"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",682.1999999999999,0.007238728434776722,0.003479046673894706,0.0,Dog
Fellowes 17-key keypad for PS/2 interface,5652.86,0.05998170392819106,0.02882814978157788,-0.4717980981324503,Dog
Fellowes 8 Outlet Superior Workstation Surge Protector,2729.15,0.028958627539974923,0.013917971606654556,0.26728676926347283,Dog
Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,205.22,0.002177560611821869,0.0010465698598895801,0.0,Dog
Fellowes Bankers Box™ Staxonsteel® Drawer File/Stacking System,5390.28,0.057195504408396755,0.027489058495105766,0.5602166558447159,Dog
Fellowes Bankers Box™ Stor/Drawer® Steel Plus™,1018.26,0.010804613919665414,0.005192867291351545,-0.04003994891897045,Dog
Fellowes Bases and Tops For Staxonsteel®/High-Stak® Systems,1941.23,0.020598119025859892,0.009899779792970714,0.4934992052885816,Dog
"Fellowes Basic 104-Key Keyboard, Platinum",3727.23,0.0395491143124492,0.019007926025125427,0.09701584191033241,Dog
Fellowes Binding Cases,934.24,0.009913089494145126,0.004764386638257681,0.029102151529970977,Dog
Fellowes Black Plastic Comb Bindings,448.7,0.0047610927128178175,0.002288255999086125,-0.02038237173302626,Dog
Fellowes Command Center 5-outlet power strip,2107.0,0.022357081225556366,0.010745164675895844,3.3290993594492297,Dog
Fellowes EZ Multi-Media Keyboard,1829.1599999999999,0.019408959987915843,0.0093282512665219,0.07486598407894163,Dog
Fellowes High-Stak® Drawer Files,716.63,0.007604060331594904,0.0036546309262872525,0.0,Dog
"Fellowes Internet Keyboard, Platinum",2124.64,0.022544256789305214,0.01083512419411265,0.15718223714944113,Dog
Fellowes Mighty 8 Compact Surge Protector,2144.31,0.022752972398088645,0.010935436196568686,-0.9047852535127101,Dog
"Fellowes Mobile File Cart, Black",945.48,0.010032355556307089,0.004821707782518275,0.0,Dog
"Fellowes Mobile Numeric Keypad, Graphite",2953.16,0.03133556620411203,0.015060365692581193,1.2843598931152762,Dog
Fellowes Neat Ideas® Storage Cubes,3065.72,0.03252992456327132,0.015634393094536028,0.3902230186651774,Dog
Fellowes Officeware™ Wire Shelving,4327.01,0.04591329569710236,0.022066651639415326,1.1525188809015532,Dog
Fellowes PB300 Plastic Comb Binding Machine,43634.79,0.46300263136691727,0.22252634273760477,0.20424853594269798,Dog
Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,103090.12,1.0938747918331053,0.5257334199610174,-0.36236510597489546,Cash Cow
